timestamp,query,length,entropy,subdomains,ttl,freq,status,tag
2026-04-14 13:31:56,api2.amplitude.com,18,3.614369445886757,2,,1,Normal,normal
2026-04-14 13:31:56,,0,0.0,0,20,0,Normal,normal
2026-04-14 13:31:59,encrypted-tbn0.gstatic.com,26,3.979097891134804,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:31:59,,0,0.0,0,128,0,Normal,normal
2026-04-14 13:32:01,ogs.google.com,14,2.7534343861887853,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:32:01,ogs.google.com,14,2.7534343861887853,2,,2,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:32:02,collector.quillbot.com,22,3.3342094594480476,2,,1,Normal,normal
2026-04-14 13:32:02,,0,0.0,0,150,0,Normal,normal
2026-04-14 13:32:02,ogs.google.com,14,2.7534343861887853,2,,3,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:32:02,,0,0.0,0,32,0,Normal,normal
2026-04-14 13:32:04,www.googleadservices.com,24,3.6572682296173897,2,,1,Normal (Allowlisted: *.googleadservices.com),normal
2026-04-14 13:32:04,,0,0.0,0,136,0,Normal,normal
2026-04-14 13:32:05,cacerts.digicert.com,20,3.4219280948873623,2,,1,Normal,normal
2026-04-14 13:32:05,,0,0.0,0,194,0,Normal,normal
2026-04-14 13:32:06,www.malware-test.com,20,3.4219280948873623,2,,1,Normal,normal
2026-04-14 13:32:06,www.malware-test.com,20,3.4219280948873623,2,,2,Normal,normal
2026-04-14 13:32:07,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:07,euob.primecirclenet.com,23,3.534219021180341,2,,1,Normal,normal
2026-04-14 13:32:07,euob.primecirclenet.com,23,3.534219021180341,2,,2,Normal,normal
2026-04-14 13:32:07,,0,0.0,0,60,0,Normal,normal
2026-04-14 13:32:09,www.dynadot.com,15,3.189898095464287,2,,1,Normal,normal
2026-04-14 13:32:09,www.dynadot.com,15,3.189898095464287,2,,2,Normal,normal
2026-04-14 13:32:09,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:09,yfdpco4.com,11,3.095795255000934,1,,1,Normal,normal
2026-04-14 13:32:10,yfdpco4.com,11,3.095795255000934,1,,2,Normal,normal
2026-04-14 13:32:10,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:10,obseu.primecirclenet.com,24,3.636842188131012,2,,1,Normal,normal
2026-04-14 13:32:10,,0,0.0,0,60,0,Normal,normal
2026-04-14 13:32:11,l.cdn-fileserver.com,20,3.6841837197791887,2,,1,Normal,normal
2026-04-14 13:32:11,l.cdn-fileserver.com,20,3.6841837197791887,2,,2,Normal,normal
2026-04-14 13:32:11,realtimesearchresults.com,25,3.5434651896016467,1,,1,Normal,normal
2026-04-14 13:32:11,realtimesearchresults.com,25,3.5434651896016467,1,,2,Normal,normal
2026-04-14 13:32:12,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:12,realtimesearchresults.com,25,3.5434651896016467,1,,3,Normal,normal
2026-04-14 13:32:14,realtimesearchresults.com,25,3.5434651896016467,1,,4,Normal,normal
2026-04-14 13:32:18,realtimesearchresults.com,25,3.5434651896016467,1,,5,Normal,normal
2026-04-14 13:32:21,,0,0.0,0,,0,Normal,normal
2026-04-14 13:32:27,yfdpco1.com,11,3.095795255000934,1,,1,Normal,normal
2026-04-14 13:32:27,yfdpco1.com,11,3.095795255000934,1,,2,Normal,normal
2026-04-14 13:32:27,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:28,realtimesearchresults.com,25,3.5434651896016467,1,,2,Normal,normal
2026-04-14 13:32:28,realtimesearchresults.com,25,3.5434651896016467,1,,3,Normal,normal
2026-04-14 13:32:29,realtimesearchresults.com,25,3.5434651896016467,1,,3,Normal,normal
2026-04-14 13:32:31,realtimesearchresults.com,25,3.5434651896016467,1,,4,Normal,normal
2026-04-14 13:32:33,status.maxmind.com,18,3.4613201402110083,2,,1,Normal,normal
2026-04-14 13:32:33,,0,0.0,0,840,0,Normal,normal
2026-04-14 13:32:35,realtimesearchresults.com,25,3.5434651896016467,1,,5,Normal,normal
2026-04-14 13:32:38,,0,0.0,0,,0,Normal,normal
2026-04-14 13:32:44,cdn.givefreely.com,18,3.6835423624332306,2,,1,Normal,normal
2026-04-14 13:32:44,,0,0.0,0,2393,0,Normal,normal
2026-04-14 13:32:46,cacerts.digicert.com,20,3.4219280948873623,2,,1,Normal,normal
2026-04-14 13:32:46,,0,0.0,0,153,0,Normal,normal
2026-04-14 13:32:48,google.com,10,2.6464393446710153,1,,1,Normal,normal
2026-04-14 13:32:48,google.com,10,2.6464393446710153,1,,2,Normal,normal
2026-04-14 13:32:48,,0,0.0,0,36,0,Normal,normal
2026-04-14 13:32:56,www.virustotal.com,18,3.5724312513221195,2,,1,Normal,normal
2026-04-14 13:32:56,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:56,recaptcha.net,13,3.0850551027564768,1,,1,Normal,normal
2026-04-14 13:32:56,fonts.googleapis.com,20,3.621928094887362,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:32:56,recaptcha.net,13,3.0850551027564768,1,,2,Normal,normal
2026-04-14 13:32:56,fonts.googleapis.com,20,3.621928094887362,2,,2,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:32:56,,0,0.0,0,128,0,Normal,normal
2026-04-14 13:32:56,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:32:56,,0,0.0,0,128,0,Normal,normal
2026-04-14 13:32:56,e2c7.gcp.gvt2.com,17,3.2927701939369904,3,,1,Normal (Allowlisted: *.gcp.gvt2.com),normal
2026-04-14 13:32:56,,0,0.0,0,258,0,Normal,normal
2026-04-14 13:33:01,content-autofill.googleapis.com,31,3.821311940104173,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:33:01,content-autofill.googleapis.com,31,3.821311940104173,2,,2,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:33:01,,0,0.0,0,102,0,Normal,normal
2026-04-14 13:33:01,,0,0.0,0,102,0,Normal,normal
2026-04-14 13:33:23,encrypted-tbn2.gstatic.com,26,3.979097891134804,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:33:23,encrypted-tbn1.gstatic.com,26,3.979097891134804,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:33:26,encrypted-tbn3.gstatic.com,26,3.979097891134804,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:33:26,,0,0.0,0,177,0,Normal,normal
2026-04-14 13:33:26,,0,0.0,0,177,0,Normal,normal
2026-04-14 13:33:26,,0,0.0,0,199,0,Normal,normal
2026-04-14 13:33:26,beacons.gvt2.com,16,3.625,2,,1,Normal,normal
2026-04-14 13:33:28,,0,0.0,0,246,0,Normal,normal
2026-04-14 13:33:28,ogs.google.com,14,2.7534343861887853,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:33:28,,0,0.0,0,244,0,Normal,normal
2026-04-14 13:33:31,www.kaggle.com,14,3.182005814760214,2,,1,Normal,normal
2026-04-14 13:33:31,,0,0.0,0,2769,0,Normal,normal
2026-04-14 13:33:31,accounts.google.com,19,3.366091329119192,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:33:31,storage.googleapis.com,22,3.51602764126623,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:33:31,stats.g.doubleclick.net,23,3.7622673906514947,3,,1,Normal (Allowlisted: *.doubleclick.net),normal
2026-04-14 13:33:31,apis.google.com,15,3.3232314287976203,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:33:31,accounts.google.com,19,3.366091329119192,2,,2,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:33:31,,0,0.0,0,295,0,Normal,normal
2026-04-14 13:33:31,,0,0.0,0,124,0,Normal,normal
2026-04-14 13:33:31,stats.g.doubleclick.net,23,3.7622673906514947,3,,2,Normal (Allowlisted: *.doubleclick.net),normal
2026-04-14 13:33:31,,0,0.0,0,209,0,Normal,normal
2026-04-14 13:33:31,,0,0.0,0,89,0,Normal,normal
2026-04-14 13:33:31,,0,0.0,0,295,0,Normal,normal
2026-04-14 13:33:31,,0,0.0,0,209,0,Normal,normal
2026-04-14 13:33:31,use.typekit.net,15,3.1395722619867223,2,,1,Normal,normal
2026-04-14 13:33:32,use.typekit.net,15,3.1395722619867223,2,,2,Normal,normal
2026-04-14 13:33:32,,0,0.0,0,31,0,Normal,normal
2026-04-14 13:33:32,,0,0.0,0,31,0,Normal,normal
2026-04-14 13:33:32,p.typekit.net,13,2.8731406795131336,2,,1,Normal,normal
2026-04-14 13:33:37,p.typekit.net,13,2.8731406795131336,2,,2,Normal,normal
2026-04-14 13:33:37,,0,0.0,0,35,0,Normal,normal
2026-04-14 13:33:37,,0,0.0,0,35,0,Normal,normal
2026-04-14 13:33:37,www.gstatic.com,15,3.189898095464287,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:33:37,,0,0.0,0,296,0,Normal,normal
2026-04-14 13:33:37,www.kaggleusercontent.com,25,3.7834651896016465,2,,1,Normal,normal
2026-04-14 13:33:37,www.kaggleusercontent.com,25,3.7834651896016465,2,,2,Normal,normal
2026-04-14 13:33:48,,0,0.0,0,285,0,Normal,normal
2026-04-14 13:33:48,mobile.events.data.microsoft.com,32,3.8042292966721747,4,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:33:48,mobile.events.data.microsoft.com,32,3.8042292966721747,4,,2,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:33:49,,0,0.0,0,86,0,Normal,normal
2026-04-14 13:33:49,,0,0.0,0,86,0,Normal,normal
2026-04-14 13:33:49,analytics.kaggle.io,19,3.5766176449086653,2,,1,Normal,normal
2026-04-14 13:33:49,,0,0.0,0,55,0,Normal,normal
2026-04-14 13:33:49,www.google.com,14,2.8423709931771093,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:33:49,,0,0.0,0,267,0,Normal,normal
2026-04-14 13:33:53,lh3.googleusercontent.com,25,3.653660689688185,2,,1,Normal (Allowlisted: *.googleusercontent.com),normal
2026-04-14 13:33:53,lh3.googleusercontent.com,25,3.653660689688185,2,,2,Normal (Allowlisted: *.googleusercontent.com),normal
2026-04-14 13:33:53,,0,0.0,0,286,0,Normal,normal
2026-04-14 13:33:56,,0,0.0,0,286,0,Normal,normal
2026-04-14 13:33:56,accounts.youtube.com,20,3.4086949695628417,2,,1,Normal,normal
2026-04-14 13:33:56,,0,0.0,0,195,0,Normal,normal
2026-04-14 13:34:03,identitytoolkit.googleapis.com,30,3.719902579793958,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:34:03,,0,0.0,0,155,0,Normal,normal
2026-04-14 13:34:05,firestore.googleapis.com,24,3.6368421881310122,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:34:05,,0,0.0,0,268,0,Normal,normal
2026-04-14 13:34:05,beacons.gcp.gvt2.com,20,3.6464393446710153,3,,1,Normal (Allowlisted: *.gcp.gvt2.com),normal
2026-04-14 13:34:05,,0,0.0,0,261,0,Normal,normal
2026-04-14 13:34:05,e2c43.gcp.gvt2.com,18,3.419381945646371,3,,1,Normal (Allowlisted: *.gcp.gvt2.com),normal
2026-04-14 13:34:05,e2c43.gcp.gvt2.com,18,3.419381945646371,3,,2,Normal (Allowlisted: *.gcp.gvt2.com),normal
2026-04-14 13:34:05,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:34:14,v20.events.data.microsoft.com,29,3.8404025467025056,4,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:34:14,v20.events.data.microsoft.com,29,3.8404025467025056,4,,2,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:34:14,,0,0.0,0,45,0,Normal,normal
2026-04-14 13:34:33,,0,0.0,0,45,0,Normal,normal
2026-04-14 13:34:33,status.maxmind.com,18,3.4613201402110083,2,,1,Normal,normal
2026-04-14 13:34:33,play.google.com,15,3.189898095464287,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:34:34,,0,0.0,0,720,0,Normal,normal
2026-04-14 13:34:34,,0,0.0,0,243,0,Normal,normal
2026-04-14 13:34:34,signaler-pa.clients6.google.com,31,3.8646983261669603,3,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:34:45,,0,0.0,0,273,0,Normal,normal
2026-04-14 13:34:45,vscode-sync.trafficmanager.net,30,3.939572261986722,2,,1,Normal (Allowlisted: *.trafficmanager.net),normal
2026-04-14 13:34:45,,0,0.0,0,52,0,Normal,normal
2026-04-14 13:34:50,westus-0.in.applicationinsights.azure.com,41,4.092325102644249,4,,1,Suspicious — confidence 91%,suspicious
2026-04-14 13:34:50,westus-0.in.applicationinsights.azure.com,41,4.092325102644249,4,,2,Suspicious — confidence 91%,suspicious
2026-04-14 13:34:51,,0,0.0,0,30,0,Normal,normal
2026-04-14 13:34:51,main.vscode-cdn.net,19,3.5766176449086657,2,,1,Normal (Allowlisted: *.vscode-cdn.net),normal
2026-04-14 13:34:51,,0,0.0,0,842,0,Normal,normal
2026-04-14 13:34:51,wdcp.microsoft.com,18,3.419381945646371,2,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:34:59,,0,0.0,0,1555,0,Normal,normal
2026-04-14 13:34:59,office15client.microsoft.com,28,3.610577243331643,2,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:34:59,,0,0.0,0,3338,0,Normal,normal
2026-04-14 13:34:59,www.microsoft.com,17,3.1751231351134614,2,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:34:59,,0,0.0,0,3387,0,Normal,normal
2026-04-14 13:34:59,nexus.officeapps.live.com,25,3.7834651896016465,3,,1,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:34:59,,0,0.0,0,2027,0,Normal,normal
2026-04-14 13:35:00,roaming.svc.cloud.microsoft,27,3.8100810205217313,3,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:35:07,,0,0.0,0,289,0,Normal,normal
2026-04-14 13:35:07,login.live.com,14,3.2359263506290334,2,,1,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:35:07,,0,0.0,0,267,0,Normal,normal
2026-04-14 13:35:07,www.terabox.com,15,3.323231428797621,2,,1,Normal,normal
2026-04-14 13:35:07,,0,0.0,0,33,0,Normal,normal
2026-04-14 13:35:07,login.live.com,14,3.2359263506290334,2,,2,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:35:08,,0,0.0,0,260,0,Normal,normal
2026-04-14 13:35:08,odc.officeapps.live.com,23,3.555533151426996,3,,1,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:35:08,,0,0.0,0,355,0,Normal,normal
2026-04-14 13:35:11,directory.services.live.com,27,3.5319412055466586,3,,1,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:35:11,,0,0.0,0,,0,Normal,normal
2026-04-14 13:35:13,directory.services.live.com,27,3.5319412055466586,3,,2,Normal (Allowlisted: *.live.com),normal
2026-04-14 13:35:13,,0,0.0,0,,0,Normal,normal
2026-04-14 13:35:13,roaming.svc.cloud.microsoft,27,3.8100810205217313,3,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:35:13,roaming.svc.cloud.microsoft,27,3.8100810205217313,3,,2,Suspicious — confidence 85%,suspicious
2026-04-14 13:35:13,,0,0.0,0,275,0,Normal,normal
2026-04-14 13:35:34,accounts.youtube.com,20,3.4086949695628417,2,,1,Normal,normal
2026-04-14 13:35:34,,0,0.0,0,96,0,Normal,normal
2026-04-14 13:35:36,fonts.gstatic.com,17,3.337175341123077,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:35:36,storage.googleapis.com,22,3.51602764126623,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:35:36,,0,0.0,0,222,0,Normal,normal
2026-04-14 13:35:38,,0,0.0,0,298,0,Normal,normal
2026-04-14 13:35:38,apis.google.com,15,3.3232314287976203,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:35:38,,0,0.0,0,264,0,Normal,normal
2026-04-14 13:35:38,analytics.kaggle.io,19,3.5766176449086653,2,,1,Normal,normal
2026-04-14 13:35:40,,0,0.0,0,13,0,Normal,normal
2026-04-14 13:35:40,www.googleadservices.com,24,3.6572682296173897,2,,1,Normal (Allowlisted: *.googleadservices.com),normal
2026-04-14 13:35:40,,0,0.0,0,218,0,Normal,normal
2026-04-14 13:35:44,ogads-pa.clients6.google.com,28,3.8248629576173565,3,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:35:44,,0,0.0,0,138,0,Normal,normal
2026-04-14 13:35:44,ogs.google.com,14,2.7534343861887853,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:35:44,,0,0.0,0,108,0,Normal,normal
2026-04-14 13:35:44,ssl.gstatic.com,15,3.189898095464287,2,,1,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:35:44,ssl.gstatic.com,15,3.189898095464287,2,,2,Normal (Allowlisted: *.gstatic.com),normal
2026-04-14 13:35:44,,0,0.0,0,167,0,Normal,normal
2026-04-14 13:35:48,,0,0.0,0,167,0,Normal,normal
2026-04-14 13:35:48,mobile.events.data.microsoft.com,32,3.8042292966721747,4,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:35:48,,0,0.0,0,84,0,Normal,normal
2026-04-14 13:35:54,inputsuggestions.msdxcdn.microsoft.com,38,3.8232178953536478,3,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:35:54,inputsuggestions.msdxcdn.microsoft.com,38,3.8232178953536478,3,,2,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:35:55,,0,0.0,0,2168,0,Normal,normal
2026-04-14 13:35:56,gemini.google.com,17,3.057476076289932,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:35:56,gemini.google.com,17,3.057476076289932,2,,2,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:35:56,,0,0.0,0,97,0,Normal,normal
2026-04-14 13:35:59,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,1,Normal,normal
2026-04-14 13:35:59,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,2,Normal,normal
2026-04-14 13:36:00,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,3,Normal,normal
2026-04-14 13:36:02,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,4,Normal,normal
2026-04-14 13:36:02,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,5,Normal,normal
2026-04-14 13:36:02,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,6,Suspicious — confidence 0%,suspicious
2026-04-14 13:36:03,urlhaus.abuse.ch,16,3.202819531114783,2,,1,Normal,normal
2026-04-14 13:36:03,urlhaus.abuse.ch,16,3.202819531114783,2,,2,Normal,normal
2026-04-14 13:36:03,,0,0.0,0,3600,0,Normal,normal
2026-04-14 13:36:03,safebrowsing.google.com,23,3.708132064658602,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:36:03,,0,0.0,0,188,0,Normal,normal
2026-04-14 13:36:03,www.googletagmanager.com,24,3.4072682296173893,2,,1,Normal (Allowlisted: *.googletagmanager.com),normal
2026-04-14 13:36:03,,0,0.0,0,204,0,Normal,normal
2026-04-14 13:36:10,claude.ai,9,2.94770277922009,1,,1,Normal,normal
2026-04-14 13:36:10,claude.ai,9,2.94770277922009,1,,2,Normal,normal
2026-04-14 13:36:10,,0,0.0,0,57,0,Normal,normal
2026-04-14 13:36:12,browser-intake-us5-datadoghq.com,32,4.241729296672174,1,,1,Suspicious — confidence 98%,suspicious
2026-04-14 13:36:13,,0,0.0,0,292,0,Normal,normal
2026-04-14 13:36:17,0881db32dcdc46e2fb3e4d92105fc5c1.claudemcpcontent.com,53,4.2728371436431285,2,,1,Suspicious — confidence 100%,suspicious
2026-04-14 13:36:17,,0,0.0,0,300,0,Normal,normal
2026-04-14 13:36:18,assets.claude.ai,16,3.1556390622295662,2,,1,Normal,normal
2026-04-14 13:36:18,,0,0.0,0,139,0,Normal,normal
2026-04-14 13:36:20,a-api.anthropic.com,19,3.4713544870139286,2,,1,Normal,normal
2026-04-14 13:36:20,,0,0.0,0,42,0,Normal,normal
2026-04-14 13:36:21,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,1,Normal,normal
2026-04-14 13:36:21,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,2,Normal,normal
2026-04-14 13:36:22,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,3,Normal,normal
2026-04-14 13:36:24,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,4,Normal,normal
2026-04-14 13:36:24,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,5,Normal,normal
2026-04-14 13:36:33,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,3,Normal,normal
2026-04-14 13:36:33,status.maxmind.com,18,3.4613201402110083,2,,1,Normal,normal
2026-04-14 13:36:47,,0,0.0,0,600,0,Normal,normal
2026-04-14 13:36:47,ol-collector.quillbot.com,25,3.36488945173324,2,,1,Normal,normal
2026-04-14 13:36:47,ol-collector.quillbot.com,25,3.36488945173324,2,,2,Normal,normal
2026-04-14 13:36:48,,0,0.0,0,290,0,Normal,normal
2026-04-14 13:36:48,mobile.events.data.microsoft.com,32,3.8042292966721747,4,,1,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:36:48,mobile.events.data.microsoft.com,32,3.8042292966721747,4,,2,Normal (Allowlisted: *.microsoft.com),normal
2026-04-14 13:36:48,,0,0.0,0,24,0,Normal,normal
2026-04-14 13:36:48,,0,0.0,0,24,0,Normal,normal
2026-04-14 13:36:48,agvsbg9xb3jsza.example.com,26,3.9790978911348045,2,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:36:48,agvsbg9xb3jsza.example.com,26,3.9790978911348045,2,,2,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:09,,0,0.0,0,,0,Normal,normal
2026-04-14 13:37:09,,0,0.0,0,,0,Normal,normal
2026-04-14 13:37:09,agvsbg9xb3jsza.example.com,26,3.9790978911348045,2,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:09,,0,0.0,0,,0,Normal,normal
2026-04-14 13:37:09,dgvzdhrlc3r0zxn0.dnstest.io,27,4.060262039120378,2,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:10,dgvzdhrlc3r0zxn0.dnstest.io,27,4.060262039120378,2,,2,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:10,dgvzdhrlc3r0zxn0.dnstest.io,27,4.060262039120378,2,,3,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:28,,0,0.0,0,,0,Normal,normal
2026-04-14 13:37:28,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,1,Normal,normal
2026-04-14 13:37:29,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,2,Normal,normal
2026-04-14 13:37:29,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,3,Normal,normal
2026-04-14 13:37:31,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,4,Normal,normal
2026-04-14 13:37:31,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,5,Normal,normal
2026-04-14 13:37:34,wpad.taild2c74c.ts.net,22,3.754441845713344,3,,6,Suspicious — confidence 0%,suspicious
2026-04-14 13:37:34,nexus-websocket-a.intercom.io,29,3.935398667466763,2,,1,Suspicious — confidence 89%,suspicious
2026-04-14 13:37:35,,0,0.0,0,4,0,Spoofing (low_ttl (4s)),spoofing
2026-04-14 13:37:35,gemini.google.com,17,3.057476076289932,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:37:39,,0,0.0,0,297,0,Normal,normal
2026-04-14 13:37:40,infyspringboard.onwingspan.com,30,3.802910079649727,2,,1,Suspicious — confidence 85%,suspicious
2026-04-14 13:37:40,,0,0.0,0,3062,0,Normal,normal
2026-04-14 13:37:40,ogs.google.com,14,2.7534343861887853,2,,1,Normal (Allowlisted: *.google.com),normal
2026-04-14 13:37:40,,0,0.0,0,290,0,Normal,normal
2026-04-14 13:37:43,cdn.cookielaw.org,17,3.572469458770136,2,,1,Normal,normal
2026-04-14 13:37:43,,0,0.0,0,8,0,Normal,normal
2026-04-14 13:37:44,content-autofill.googleapis.com,31,3.821311940104173,2,,1,Normal (Allowlisted: *.googleapis.com),normal
2026-04-14 13:37:44,,0,0.0,0,117,0,Normal,normal
